ImageId,PredictionString
ID_a4c4556f0,0.17340122 3.1302724 -3.123588 -15.671296935973288 18.131319468982667 114.0997085571289 0.7670706 0.17407589 3.1300862 -3.106713 -8.072628008363623 19.476312506231125 119.73011779785156 0.8940338 0.13926136 0.1188869 -3.1076236 1.5417973497394541 22.311746479120274 137.16087341308594 0.9530317 -0.0051880963 -0.059136342 -3.1145642 -1.2390932069917682 19.435757927163678 116.78092193603516 0.94326985 0.17514215 3.1297193 -3.114906 -8.97062723528694 12.736769264268645 74.83853149414062 0.8788057
ID_db69b146f,0.16821492 0.060028575 -3.0835094 1.3185206776021232 11.974960219405517 65.98780822753906 0.88673276 0.14804387 0.12319917 -3.0867598 10.246389616308157 9.499873058187106 49.28479766845703 0.8511014 0.15736246 -3.039062 -3.1119359 9.808606810618748 7.807626361731501 38.98429870605469 0.94560623 0.17061067 -0.016989162 -3.0865016 9.185358344486158 5.813004805463002 26.085906982421875 0.9981274 0.16502863 0.04685723 -3.0785062 10.073836698820244 4.736863469533535 17.928449630737305 0.9978613
ID_70f9d5048,0.08227381 -3.138259 -3.1110811 -13.609528027133734 13.968103736468123 87.90074920654297 0.9491413 0.1470239 3.1363328 -3.1185753 -9.552438080143517 17.003194027170963 107.00045776367188 0.9688984 0.12876432 3.1385152 -3.1165562 -4.394005706089146 12.461705400474592 74.87690734863281 0.5673187 0.161152 0.039347585 -3.0933273 6.427530577090643 12.788949938321466 75.14513397216797 0.95143926 0.17604041 0.092782184 -3.08127 11.366174949723728 12.803153645825482 75.22859191894531 0.5133547 0.12612705 3.136911 -3.0926027 -8.884326354689009 8.142858624713021 46.811283111572266 0.5907713 0.20129013 0.059716463 -3.0692754 3.1367658532434604 10.78922030884953 62.02456283569336 0.9322827 0.16371451 3.1329293 -3.1234155 -5.507437701357695 5.702591164355457 29.018545150756836 0.990096 0.1704477 0.11903348 -3.0757995 5.950796988164274 7.0700996168507935 35.30175018310547 0.96662205 0.20469916 0.038386703 -3.0764792 0.45827822237617255 6.100118506256678 29.356040954589844 0.5558096 0.16131471 3.1341915 -3.1252682 -7.7784350289698265 4.123730053059774 17.901058197021484 0.99535805 0.12908685 0.017775854 -3.0946453 6.538368365313582 3.8068357266507693 12.306371688842773 0.6011681
ID_a6fb0dd5e,0.15782444 0.048900906 -3.0851574 -22.770513978045287 12.386189898473084 76.1437759399414 0.6464352 0.22670017 3.1225708 -3.1119874 -18.546995223987615 12.153797897569518 71.41311645507812 0.89015055 0.16233838 0.07582675 -3.0994158 1.8219202080715462 19.862396275319952 116.70719146728516 0.6751738 0.20742844 0.0076395515 -3.0708702 -0.9336723362686996 15.306953538814653 87.99589538574219 0.98256505 0.16712128 3.131933 -3.1134233 -3.052426002215185 11.903084326253008 66.97980499267578 0.8096254 0.124697804 0.10085507 -3.0909534 10.558751323169233 18.60025448111834 102.49637603759766 0.9644198 0.16892111 0.09470131 -3.0934525 10.863582939289302 13.993830805341638 74.04383850097656 0.60909426 0.15484922 -0.024019113 -3.0760977 -2.887795236930071 6.3567393162531545 32.34728240966797 0.99791974 0.16524625 0.012669776 -3.096584 12.288213995146357 9.47151477300649 46.42058563232422 0.9732835 0.17229587 0.0041542845 -3.0806594 12.994335121217112 8.398006499858113 40.41433334350586 0.9614053 0.15328455 -0.055492267 -3.097517 14.049938597947857 8.180840641052292 36.71158981323242 0.97268033 0.12995784 3.136601 -3.0956316 -8.44963482097079 4.543525066639077 20.05072021484375 0.9485771 0.1457473 0.090083964 -3.079456 13.19552765401614 6.985462440155494 30.323801040649414 0.98778373 0.1478796 0.031589866 -3.0926185 12.837422727852612 5.887119060499128 24.362709045410156 0.9854763 0.06342274 -0.037820943 -3.1117141 11.563081363903791 4.715692467302414 17.11737060546875 0.96615165
ID_8f853c786,0.23007612 3.0965517 -3.0938175 -6.827493236115803 6.924473869881698 31.6070499420166 0.5031684 0.13114774 0.05154466 -3.0996356 1.1859312378589202 5.816408562930555 25.66799545288086 0.7937684 0.13502358 3.1386964 -3.1267538 -5.285812820970635 5.300085008415913 22.638023376464844 0.98979175 0.14020328 -0.07109864 -3.0845644 -3.3819585194500306 6.255601130294686 26.296865463256836 0.87468255 0.10051048 0.015666194 -3.1017964 1.2574866753571072 5.123037037286114 21.200702667236328 0.9847158 0.14258659 0.02895528 -3.081815 0.038224633074911196 3.8667306382395505 15.287931442260742 0.99265045
ID_81cefb6ee,0.1113513 0.0006247927 -3.1113422 -22.775069659366906 12.951465090233576 83.47872161865234 0.86150837 0.20349379 0.044336747 -3.0991817 -0.9650424628957524 14.453040565502974 90.95243835449219 0.71601975 0.13019927 0.026124496 -3.1001618 -6.231938679499528 13.617673110583716 81.8226089477539 0.82326114 0.18074356 0.024084581 -3.0834918 -4.699655049489941 12.685050837210206 74.5346450805664 0.97807544 0.19404767 0.0062058317 -3.0725853 -1.139372170452134 8.535832165141308 48.031951904296875 0.8680379 0.14434539 -0.048377026 -3.0906565 -4.7818360589723845 6.126097500649369 31.781843185424805 0.97598016 0.16270322 3.083734 -3.0944557 -10.345849302058161 5.51025279081372 28.0398006439209 0.61600316 0.13872433 0.014850022 -3.0794086 4.596960945095146 3.557938239583377 10.255010604858398 0.58756894
ID_2db972715,0.13214493 0.04321121 -3.1094995 10.639245374111283 12.676934576618542 68.437744140625 0.98949945 0.12750351 0.05296061 -3.1049793 4.675181518721423 9.135357359910309 47.39371109008789 0.9786017 0.14433686 3.136986 -3.1128209 -16.13763723065734 9.494659533444768 48.31509017944336 0.85467213 0.15774657 0.06727781 -3.0957084 -3.501118590072238 10.204503817304811 51.92724609375 0.9354814 0.18901485 -0.051038567 -3.0834553 12.797920825358418 7.189879201822528 35.89982223510742 0.95521027 0.17311274 3.1316407 -3.116502 -13.127626919235201 6.125854721636731 27.961719512939453 0.98212147 0.096423805 0.0342731 -3.1168506 13.249581481143778 5.900227616190708 26.931835174560547 0.9580549 0.22579978 -0.0046478882 -3.0872478 -11.372014716569728 4.065968103775695 17.650314331054688 0.96133727 0.11174023 -0.004484348 -3.0934365 5.034967023574332 3.3623317034429085 10.611406326293945 0.9989994
ID_bc157e6a1,0.11792575 -3.1372046 -3.1122599 -31.29417423799992 6.915880637661214 42.515193939208984 0.9216395 0.16333716 3.1323102 -3.1174529 -29.380832914821802 15.981921892899294 98.24844360351562 0.8858903 0.14241694 3.1358104 -3.1158118 -31.874852805776946 7.911669496581702 47.537742614746094 0.8971829 0.1377291 0.25360993 -3.101276 -26.50526937014022 7.798815013700477 46.859649658203125 0.9411642 0.21564911 3.1241145 -3.1223862 -25.31860758729353 8.210939131982173 49.33592224121094 0.98443246 0.2949937 0.22035272 -3.096024 -28.04811841700361 11.4327702485609 68.69448852539062 0.95443743 0.1657906 3.1340747 -3.1184845 -29.217443309031683 13.178942562950958 79.18647003173828 0.65284777 0.14717506 0.02130064 -3.107023 -21.450203705282014 8.433426893255373 47.45570755004883 0.64907986
ID_51ca8a295,0.19223852 3.125662 -3.114775 -28.847884556008623 18.70366783945704 123.5494155883789 0.7640878 0.1256275 0.11927732 -3.090853 -11.31296491857043 10.869379506517497 62.48537826538086 0.95313317 0.14332318 0.017050982 -3.0871618 0.5180945767951144 8.884169126561915 46.09056091308594 0.85177755 0.1216598 0.09117019 -3.11621 -2.3132898116391125 7.180223796849482 32.2213134765625 0.9603793 0.14695862 0.04024913 -3.0980616 8.935702401090008 4.381784330969694 15.081791877746582 0.9880856
ID_34475217a,0.1750569 -3.1348755 -3.0992165 53.98767540661004 15.116066887220427 105.07149505615234 0.9779203 0.114931345 -0.078740194 -3.1166255 51.55769305811829 10.771163723211956 74.87015533447266 0.89863396 0.124678016 0.050670676 -3.1025283 10.271820999713327 18.682779986526896 126.55535888671875 0.80887383 0.17158532 0.018833306 -3.082592 17.75669270901716 15.964376043780476 108.14115142822266 0.96291804 0.13409531 -0.099213496 -3.1196675 7.930574019008375 17.64158219926037 116.53367614746094 0.57347316 0.15993834 0.04786475 -3.0796006 6.773547256055629 9.778380974919635 56.213497161865234 0.9951687 0.18284881 -0.10099221 -3.093105 18.685048527645804 7.469257927203799 42.93891906738281 0.99391705 0.107581005 -3.1406586 -3.1211114 -19.28928918185899 6.141165721238242 33.84078598022461 0.6588715 0.20180054 0.017284466 -3.1079586 -15.947320076991982 7.012816956483977 38.644004821777344 0.817897 0.21700768 0.06488181 -3.0807 -19.949148126289096 5.586515274389125 29.559242248535156 0.86522907 0.21224503 3.1228304 -3.1182344 -13.609831516295658 5.339224787769989 27.69959259033203 0.9826518 0.08129595 0.07680569 -3.1110775 -4.874967310278745 4.902260097435093 24.026334762573242 0.8823403 0.1325414 -0.0542159 -3.0994244 -6.043329051333553 3.7843606017640017 16.982349395751953 0.8120673 0.1903932 -0.041820988 -3.0818512 -1.4647999996920067 3.284369761515574 13.181440353393555 0.99818194
ID_d29d3b166,0.17721064 3.1303203 -3.1182635 -16.18634930798311 9.634179773290704 56.60837936401367 0.9533678 0.08661564 0.13422741 -3.1124299 -21.334527317394727 6.0067875495106335 33.80077362060547 0.7824933 0.17822824 0.025179984 -3.0802948 -0.7781789672093948 3.312184454286287 10.839086532592773 0.98943686
ID_e738946d4,0.14997715 3.1399288 -3.1066124 18.393143613391132 17.85432950619878 115.08015441894531 0.5697837 0.15184939 0.0746352 -3.0968642 36.496118823518515 13.885290423216361 87.37960815429688 0.8075758 0.14203137 0.0124104675 -3.1041055 20.76893707480187 15.28625340418698 93.97183990478516 0.6752872 0.105235815 3.1381571 -3.1242082 32.83112237907871 10.928908327898235 62.82759475708008 0.9697333 0.14240181 0.032469768 -3.0910544 1.4073348918451458 10.487737208216188 57.7924919128418 0.88710463 0.1715306 -0.01947982 -3.088901 4.525579494258622 8.89189899723958 48.00383758544922 0.6626846 0.15057158 -0.12387628 -3.1033158 21.902810002810746 6.955351312662216 31.212196350097656 0.8532737 0.16686976 0.04518429 -3.0805702 7.043070458234826 4.498377000498449 18.61566734313965 0.9861275
ID_1b8fc56d7,0.30460152 3.1097376 -3.11634 -11.16774884513065 8.873328893204047 46.950355529785156 0.9663294 0.17411946 3.1309018 -3.1246285 -8.847674985257047 9.464344926954233 50.0775260925293 0.97216845 0.2586866 3.098753 -3.0984926 -12.981524009794903 7.11899260941362 36.932926177978516 0.88792616 0.19218123 0.026137743 -3.076847 4.6987341908420746 10.795286950684606 54.93354034423828 0.9731311 0.06488466 0.081137255 -3.1299977 0.8539729839935433 8.559535274649747 42.7386589050293 0.9216492 0.16327323 -3.0155706 -3.1160629 10.653872507328849 9.46140103343572 46.37101745605469 0.6975076 0.14821182 3.1382315 -3.1203845 -8.732778148377982 5.895807012344822 28.372817993164062 0.98990786 0.095948264 0.011123646 -3.1047468 -12.925289549967387 6.230330924226518 29.449684143066406 0.9913523 0.120992824 0.08822589 -3.1031618 -0.5308648760689216 6.113329525266337 27.433616638183594 0.997393 0.09233318 -3.135631 -3.1298556 -10.080466673219178 3.982357350454084 17.28736114501953 0.9986726 0.19437473 3.1281314 -3.1098602 -10.295752980592829 3.462219100063697 14.327727317810059 0.97610223 0.096384406 0.067892954 -3.0885704 5.615803079944797 4.060133508535943 14.34609317779541 0.9962806
ID_8b1351478,0.19874118 0.02016599 -3.0811858 -30.05477289843428 10.71260196548863 65.85543823242188 0.96488446 0.1511337 0.031854354 -3.0838957 -4.5927594407248264 14.391478465670431 84.56124877929688 0.9722329 0.14786625 0.015123921 -3.1148062 0.7674782373496356 19.43124379425913 111.7054214477539 0.68264776 0.12877463 0.057683542 -3.1191251 -19.036258146368777 7.945269268676547 44.708797454833984 0.867592 0.1456964 0.09195536 -3.0806956 13.721147454231797 13.347346015981628 72.0570297241211 0.9844245 0.19104016 0.1491255 -3.0674014 6.580787473179491 10.52706074724773 54.61378860473633 0.7595504 0.20357706 0.045805264 -3.0921733 -2.0386871739756565 5.260302398905353 25.314533233642578 0.5991054 0.16350675 0.030733006 -3.0851054 7.094319162878296 6.410574980589644 30.301666259765625 0.99551153 0.20600472 -0.10330708 -3.0738027 -1.6623395165834918 3.586255836038603 14.393025398254395 0.99685365
ID_949461e5a,0.18629576 0.109222114 -3.083255 -4.685053456244958 20.20742182875516 113.70911407470703 0.83033097 0.15629359 3.1336327 -3.113217 -4.900079349661809 17.805024117989163 98.11427307128906 0.6175865 0.17650364 3.131505 -3.1244316 -8.634458239214641 7.882599703133792 42.555030822753906 0.867411 0.16021587 0.11417445 -3.1091874 -8.032561772036583 8.635030683319101 46.61710739135742 0.91228676 0.15436053 -0.029142996 -3.0961246 0.9906497328874266 11.754575642480248 63.45829391479492 0.87384176 0.1335321 -0.028324792 -3.1177735 6.829709095806457 11.336406819074057 58.81262969970703 0.5533876 0.44608527 3.0455437 -3.0620844 -17.583690517301527 4.756079448962886 23.747604370117188 0.8057164 0.12848473 0.12268972 -3.0864768 6.3170663370252385 9.789418065955843 48.87959289550781 0.9847243 0.07524638 -3.1350107 -3.118733 -7.5725310840006 3.9817515630273395 19.161670684814453 0.82673955 0.20223878 3.1259503 -3.1160188 -13.81276516143091 4.6947313310181364 22.191173553466797 0.809662 0.18638812 3.1308599 -3.1276703 -8.883631529975595 3.7604000818304666 17.16450309753418 0.99852306 0.17860101 3.130136 -3.1247272 -6.180227505301744 4.399034069518464 20.079574584960938 0.98129475 0.18410361 0.08612004 -3.0691352 5.210986663855504 3.6755494231023587 11.739242553710938 0.9983955
ID_0a973b163,0.14947455 3.1379647 -3.1177936 -14.863505755994595 12.204394466753989 71.71041107177734 0.7350135 0.21139182 -0.0027597935 -3.1002295 -4.593665841469708 12.398970587112231 72.85369873046875 0.9364652 0.14441729 0.020092618 -3.1028788 4.4235997598890435 13.702375968131598 80.5122299194336 0.9017473 0.23722897 0.01312752 -3.081346 -0.5937831422543312 9.94515184903262 55.96232986450195 0.91239303 0.12466881 -3.1175766 -3.1188166 7.685642587037307 6.69214592906588 30.546579360961914 0.5273474 0.10328184 -3.137197 -3.12916 -7.738291302616108 3.4760975879938147 15.340128898620605 0.9970118 0.1891135 -0.0053741224 -3.0809333 5.725764507792345 5.499119064358808 22.75704574584961 0.8640589 0.14145146 3.1370242 -3.125275 -3.5682290181395935 3.250172949666025 12.47913646697998 0.99607974 0.09047066 -3.1309712 -3.1221447 -9.370828353593085 3.4246174176904667 12.961758613586426 0.9967859 0.14318621 0.063177235 -3.0748048 5.807128356664183 3.463296545542594 10.930047988891602 0.9986872
ID_6a3507be6,0.14118266 0.0335901 -3.099296 34.25910034733124 14.891336061740446 85.60661315917969 0.5475189 0.08714163 -0.14238885 -3.1216123 42.86363745933957 11.132298889454127 62.642520904541016 0.98998475 0.09642422 -0.30285174 -3.1348755 39.13976926186167 9.554901525487516 53.766353607177734 0.68240386 0.0769465 0.026193582 -3.1262233 18.64491133846522 13.766124580661689 72.83900451660156 0.93644553 0.17207956 3.1037219 -3.0833836 22.5360325638827 9.319741669303184 49.31240463256836 0.98701733 0.16172922 -0.0019698937 -3.104194 5.840818492097419 11.413025138385393 59.210121154785156 0.9373528 0.16533995 -0.014633522 -3.0916934 10.181656580012742 10.306452193971502 53.46928405761719 0.9547322 0.17758429 0.013478039 -3.0821507 16.066595633747184 10.185634222144593 52.84248733520508 0.9658838 0.15437019 -0.09415408 -3.1024587 21.16426794707533 11.443554818018853 59.368507385253906 0.97748625 0.15724759 0.13191801 -3.0787132 -9.901673830009774 9.59005358544551 48.80051803588867 0.84927535 0.09140359 -0.053823914 -3.104299 -0.08544023149871549 9.322807620384339 45.6917610168457 0.7259864 0.18569909 0.04612234 -3.0739865 -2.34124559404723 5.548158393189091 26.225173950195312 0.9962375 0.21315633 3.1264045 -3.1212585 -6.951189580887437 5.667601907951713 26.32185173034668 0.69358945 0.24083547 0.10061479 -3.1160548 -8.094776311417107 4.58894776161015 20.946443557739258 0.8193373 0.161647 3.133903 -3.12417 -11.19860044921113 4.378070067828881 19.646625518798828 0.9067306 0.109840155 0.07280833 -3.1093187 0.5443662310131714 5.0655673468267 22.354509353637695 0.99902 0.2508836 0.10827088 -3.0702217 -7.009971799458147 4.131897273346185 17.936511993408203 0.9815291 0.20686673 0.02412643 -3.065271 -2.3965701879557573 3.1219390932202167 12.343241691589355 0.9971296
ID_b2a193f29,0.16930652 0.024467198 -3.0860305 0.8599768691027521 14.171253943415465 76.5049819946289 0.63134795 0.18094236 0.0023817406 -3.082393 4.148517673669367 13.218662120680307 69.9422836303711 0.9505644 0.08008759 -3.1377358 -3.118385 -6.471055456434769 11.010425081381833 56.02830505371094 0.95336574 0.16395426 -0.03797578 -3.0973516 4.407979681259981 5.892033829789046 28.354660034179688 0.9299712 0.12693767 -3.1024063 -3.116093 -9.392504367349439 7.7819137786946335 36.78374481201172 0.94959795 0.19301139 -0.026840167 -3.0762012 -5.0690922750738 6.926441698395319 32.74007797241211 0.96647125 0.13147025 -0.009988748 -3.0924108 -11.107456950096807 7.661687564778237 35.582916259765625 0.67773914 0.18778484 -0.005130077 -3.0871153 -10.791822216721577 6.8979776569880045 31.486106872558594 0.50093895 0.14294748 3.1350417 -3.122033 -5.812957495578845 6.249608962838536 28.0451717376709 0.9863821 0.33466685 3.1335266 -3.083109 -7.599622264605199 4.574560532269464 19.230222702026367 0.9916739 0.19190502 0.028882533 -3.0796444 3.6660836972499204 4.155884249163769 15.956642150878906 0.9942901 0.13781266 0.13572311 -3.0906887 -7.312374239948163 3.867937085682554 13.666985511779785 0.993256
ID_d72191b84,0.24397878 3.1188474 -3.1155105 -14.09376280195849 17.79981507702452 117.57890319824219 0.7568254 0.16229711 3.1326823 -3.1134865 -11.69008542986883 21.97470755293139 145.15667724609375 0.9308002 0.050201338 0.041044522 -3.1204846 -11.75101976618673 17.806574060455418 114.77234649658203 0.5645241 0.09236507 -3.1291919 -3.1091802 -0.2758966080609184 23.445889640072124 147.54409790039062 0.51493347 0.124050006 0.0116391815 -3.1016908 -2.145251995680738 15.051248449568106 90.43633270263672 0.73218197 0.10463548 0.0539773 -3.1033723 6.241310520408277 15.263431993671333 91.71125030517578 0.94315076 0.14302993 -0.036523297 -3.117591 8.793479385276754 11.565435363460374 63.73112869262695 0.5136812 0.20499192 3.1278079 -3.1271765 -12.925777656414311 5.4573379166759075 28.875741958618164 0.996546 0.31610182 3.0383239 -3.071197 -12.011332318416322 3.814625417510431 18.03106689453125 0.9976019 0.14446187 0.079923004 -3.0853083 6.242777966502214 4.877185448412419 20.831710815429688 0.9948224 0.14761949 0.10036173 -3.070315 5.584638556756309 3.49990171555131 11.453389167785645 0.99931467
